Site_ID,Site,C_DEM,C_Slope,C_Acos,C_Asin,C_Rusle,C_RusLog,C_FlDep,C_FlDist,C_x,C_y
SITE_0098,Dolmen Byalata treva,0.376465376178000,-0.783531612165000,0.400114549860000,-1.025696905560000,-0.283944203575000,-0.011650999109000,-0.044811071419600,0.751292236364000,0.022586915229300,-0.029017263459200
SITE_0099,Dolmen Kapakliyka I,0.428843484898000,-0.894874174484000,0.636978101613000,1.178746821440000,-0.537672421388000,-1.219299278980000,-0.044811071419600,0.463019269530000,0.024925081028300,-0.028034383840600
SITE_0100,Dolmen Kliftinova niva,0.393237536560000,-0.741468540504000,1.066585605260000,0.667040734963000,-0.534306277952000,-1.170329528250000,-0.044811071419600,0.380245906639000,0.025594803756600,-0.028117108796200
SITE_0101,Dolmen Paskalevi kelemeta,0.400568119415000,-0.849835622302000,0.101002347369000,1.263604563910000,-0.542453417717000,-1.227988663090000,-0.044811071419600,0.124892650340000,0.027720282400300,-0.026754958141000
SITE_0102,Dolmen Sakartsi,0.511455155413000,-0.328686153272000,1.010737473950000,-0.890974848199000,-0.536092530243000,-1.174899465720000,-0.044811071419600,0.164725118116000,0.027370494901300,-0.027256184892800
SITE_0103,Burdenis Fortress,-0.842046219494000,-0.827768328504000,-0.678378043497000,-0.698680943977000,-0.000000005523768,-0.041895259171800,-0.044811071419600,-0.869966459976000,0.018990721170800,-0.075349823742100
SITE_0104,Svilengrad mound necropolis,-0.821587271429000,-0.808106180471000,-0.800928801858000,0.194761046420000,-0.381273231519000,-0.641731692711000,-0.044811071419600,-0.821349512813000,0.014591903221300,-0.074833111549100
SITE_0105,Svirachi Golyamata Mogila,-0.109047006803000,-0.289024303629000,-0.269007373044000,0.623891330111000,-0.243085928989000,0.115157174715000,-0.044811071419600,-0.348268628642000,0.013632967732000,-0.131019889291000
SITE_0106,Paleokastro Fortress,0.283512113196000,-0.466508304939000,-0.193985000429000,0.171351022334000,-0.525361816814000,-1.109451999200000,-0.044811071419600,0.453215255352000,0.025960571599100,-0.018368210976600
SITE_0107,Paparimsko Kale,1.631101538340000,-0.944522851431000,0.584323914030000,-0.574753734408000,-0.536680786783000,-1.186909514450000,-0.044811071419600,0.201116364152000,0.027451001068900,-0.034807304090900
SITE_0108,Holy Trinity Monastery,-0.674953758612000,-0.734420099003000,-0.711777374657000,-0.094271992741400,-0.155652936729000,0.549015494393000,-0.044811071419600,-0.655114896968000,0.034161036035700,-0.027199763997600
SITE_0109,Orlovi Skali,1.340597536520000,1.456248242330000,-0.103737989387000,-1.118611820400000,-0.230021397444000,-0.218997004105000,-0.044811071419600,-0.246689988918000,-0.049450950841500,-0.112760770114000
SITE_0110,Dupchen Kamak,0.220412237417000,-0.135068371050000,-0.742062480688000,0.779216533355000,0.048172543937800,1.287344477460000,-0.044811071419600,-0.025125734790200,-0.041942805910700,-0.146595699071000
SITE_0111,Hambar Dere Necropolis,-0.117301377491000,0.560254040980000,1.163328624120000,0.816929794485000,-0.535342953972000,-1.177545846360000,-0.044811071419600,0.606291670024000,-0.000953676853891,-0.143538734062000
SITE_0112,Chernichino mound,0.688507811975000,0.044916086907800,-0.511602290332000,-0.513669965531000,-0.525615555623000,-1.213361206200000,-0.044811071419600,-0.322004477644000,-0.006097882271480,-0.109032279315000
SITE_0113,Patmos Fortress,0.307226533873000,-0.583360671095000,0.958126785538000,0.572574665629000,1.942444633600000,3.129835938730000,-0.044811071419600,-0.856787258253000,-0.043759344828100,-0.091186463330500
SITE_0114,Duzhdovnitsa niches,0.686459508725000,2.821866126200000,-0.119822247475000,1.250799958450000,6.616641977060000,4.282030854130000,-0.044811071419600,-0.598955818382000,-0.040012514866800,-0.089735187803000
SITE_0115,Perperikon,0.469221937631000,-0.181939285380000,-0.942252124505000,0.189631494006000,-0.529436012789000,-0.971021027347000,-0.044811071419600,-0.077544888482600,-0.028514385601100,-0.085463670036100
SITE_0116,Church of St. John Prodomus,-0.310854867107000,-0.562974271669000,0.605361519283000,-0.568881027451000,6.149495127340000,0.000000000000000,-0.044811071419600,-0.868044398688000,-0.034809231991100,-0.102042467653000
SITE_0117,Necropolis of St. John Prodomus,-0.310540163832000,-0.740924280581000,1.072760479460000,-0.229802959007000,-0.233651062867000,-1.151655776790000,-0.044811071419600,-0.865161306756000,-0.034789389066800,-0.102012569347000
SITE_0118,Toplitsa,-0.139285361521000,-0.669214821586000,-0.680582981733000,0.617694058798000,0.008644635452300,0.724322564954000,-0.044811071419600,0.771478009316000,-0.035721998422400,-0.042809690454300
SITE_0119,Moryantsi tomb,-0.297176202528000,-0.041984952748700,-0.512749621333000,-0.953324189417000,-0.070720007377500,0.557262473385000,-0.044811071419600,-0.771739531935000,-0.013814083071500,-0.110744671374000
SITE_0120,Sivri Kaya niches,1.177117860600000,3.341651216480000,-0.940429462586000,0.298299699657000,11.366454769700001,5.023166381030000,-0.044811071419600,0.150374790808000,-0.051200694605600,-0.072146313515600
SITE_0121,Arkata,-0.221814977207000,2.737861646870000,0.858495177812000,-0.995348657736000,-0.494082654686000,-1.140223289570000,-0.044811071419600,-0.854589969673000,-0.012198676542900,-0.106049859313000
SITE_0122,Gouk in cave,-0.462481981821000,1.529544509250000,0.632017259538000,-0.949335260127000,-0.528403233304000,-1.237882407180000,-0.044811071419600,-0.827224686609000,-0.012250737659900,-0.106735841164000
SITE_0123,Pop Martinova Dypka,-0.045456910937500,2.749131762160000,1.319614586060000,-0.396283932803000,-0.497925392545000,-1.016615965890000,-0.044811071419600,-0.847166666369000,-0.011655600964300,-0.105485967186000
SITE_0124,Ada Tepe,0.421193597564000,0.697143286949000,0.075237640850500,-1.172624591770000,-0.501556436437000,-1.012014997920000,-0.044811071419600,-0.147723588153000,-0.016688006038900,-0.138285349732000
SITE_0125,Redestyuk Fortress,-0.044483276712900,0.564841318962000,-0.570824709422000,-0.867629828817000,-0.194663757869000,-1.246720795470000,-0.044811071419600,-0.003438445308260,-0.018362672636000,-0.141931571340000
SITE_0126,Tatul,0.175643563768000,0.440856582072000,-0.372843625783000,-0.487832333880000,-0.506857220756000,-1.135562888790000,-0.044811071419600,-0.288501907654000,-0.023581192892800,-0.118492278540000
SITE_0127,Ustra,1.950190144990000,2.036672314350000,-0.590918529674000,0.882656119310000,-0.542826869605000,-1.230684898030000,-0.044811071419600,0.190415231621000,-0.044442695898300,-0.131145050321000
SITE_0128,Vishegrad Fortress,-0.125617768593000,-0.626298710571000,-0.575086624161000,-0.410188623635000,1.135621473030000,3.315014092410000,-0.044811071419600,-0.858958923407000,-0.032364989608200,-0.104064856280000
SITE_0129,Hambar Kaya,1.000267848790000,0.916121778330000,0.795680150284000,1.055651057370000,-0.527687632655000,-1.125048520140000,-0.044811071419600,0.124823951665000,-0.043673580448900,-0.130016342463000
SITE_0130,Asar Kaya niches,1.350254507970000,1.709997034080000,0.958414317574000,0.923740066921000,0.254920087849000,1.149649519310000,-0.044811071419600,-0.069299358178300,-0.046765788338800,-0.075669987765300
SITE_0131,Mal Asar,0.888431334898000,0.986137235966000,-0.202960998957000,0.074513541658700,-0.472498104329000,-1.194770049100000,-0.044811071419600,0.086338052998700,-0.043286138057400,-0.129793885966000
SITE_0132,Sredna Arda Rock cut niches,-0.253158963228000,2.480051971500000,-0.917390321655000,-0.356428974231000,1.375477164680000,0.661843807219000,-0.044811071419600,-0.865161306756000,-0.025678130514400,-0.100226640234000
SITE_0133,Shan Kaya,0.227889196117000,2.408296039750000,-0.776067429338000,-0.650570903361000,0.927139820558000,-1.043822991790000,-0.044811071419600,-0.468471554223000,-0.011545062483300,-0.113421833564000
SITE_0134,Belovo Basilica,1.432934142130000,-0.741759788298000,0.499151997629000,-0.412740571322000,-0.543632570962000,-1.236518236110000,-0.044811071419600,-0.469043620853000,-0.122087526174000,0.007600240010900
SITE_0135,St. Spas Basilica,1.467277347170000,1.178471201470000,1.398518282560000,0.215577563662000,-0.541219517095000,-1.219114090480000,-0.044811071419600,-0.461699572956000,-0.122101492983000,0.007477887712790
SITE_0136,Roman bridge Bratsigovo,0.795042395284000,0.386824411550000,0.824689400144000,-0.410800119523000,-0.488389289552000,-1.079613531230000,-0.044811071419600,-0.259273906240000,-0.097235729220700,-0.025135414106300
SITE_0137,Dzhenevra,4.144857545560000,0.249737030259000,1.408521585930000,0.074884509833700,-0.539375356913000,-1.205946329890000,-0.044811071419600,0.779032235741000,-0.109408272541000,-0.072628804954700
SITE_0138,Pashino Bardo,4.009155729800000,0.004189148590370,1.220202231370000,-0.462361734700000,-0.540641602880000,-1.214975337380000,-0.044811071419600,0.488702719639000,-0.117135826287000,-0.038513830113900
SITE_0139,Tsepina,2.280792692880000,-0.185667791441000,-0.926779687828000,-0.112077818561000,-0.539737835057000,-1.057949462840000,-0.044811071419600,-0.627828477777000,-0.114228689248000,-0.010704008161000
SITE_0140,Church of St. Dimitar,0.174836435662000,-0.301583522947000,1.353940775920000,0.350598153510000,-0.000000005523768,0.000000000000000,-0.044811071419600,-0.336935693544000,-0.109199939334000,-0.004491421335620
SITE_0141,Peristera Fortress,0.492074782605000,-0.357147290648000,0.511118465604000,0.324785541688000,-0.000000005523768,0.000000000000000,-0.044811071419600,0.310033233033000,-0.102756757013000,-0.020377321898700
SITE_0142,Kulata Gradot,2.028355996690000,0.271142101265000,1.179559301930000,0.704692824014000,-0.544111267703000,-1.107804830030000,-0.044811071419600,-0.164336513829000,-0.118197941561000,-0.026260299496600
SITE_0143,The tower Kalinkata,2.594134010600000,-0.707067461973000,0.947541676260000,0.099307260731900,-0.236965013126000,-1.174362939160000,-0.044811071419600,0.324455449939000,-0.114702422151000,-0.030868033712300
SITE_0144,Tatarsko Kale,1.614866568680000,0.809207290033000,-0.955626488183000,-0.097076903090900,-0.518332106125000,-0.945435476068000,-0.044811071419600,1.135461983870000,-0.104332749587000,0.081912679798600
SITE_0145,Emporion Pistiros,-0.263952767908000,-1.012829071880000,1.307934215690000,0.316657582870000,-0.308217755409000,-0.092329435232600,11.157956783500000,-0.870927490620000,-0.115992505747000,0.019223326544100
SITE_0146,Zhaba Mogila,0.505642107600000,0.567530282447000,0.052541463814900,0.583992816419000,0.283495998228000,1.192091087710000,-0.044811071419600,0.124077463605000,-0.099019460972900,0.063150554519000
SITE_0147,Lyubnishko Kale,1.172815541880000,0.253843329177000,0.808245314611000,1.078829277880000,-0.000000005523768,-1.145459479270000,-0.044811071419600,-0.461122016063000,-0.124110623526000,0.045921513432400
SITE_0148,Bona Mansio,-0.165977528929000,-0.775003305727000,-0.532418347453000,1.019531568770000,-0.333124806796000,0.236238828340000,-0.044811071419600,-0.707552281149000,-0.115292734373000,0.022790169322600
SITE_0149,Tell Yunatsite,-0.339413015002000,-0.006126466472160,-0.371974610588000,1.084267220780000,-0.231659299181000,0.431086763650000,-0.044811071419600,-0.789772758137000,-0.104908023993000,0.016306787097400
SITE_0150,Anevo Kale,1.886953287490000,1.427310244440000,-0.846461425518000,0.633254031592000,-0.000000005523768,-0.913815724045000,-0.044811071419600,0.121375315724000,-0.073664155841700,0.099353738000300
SITE_0151,Asenova Fortress,0.149945352575000,1.315463522330000,-0.931889208854000,0.109658564100000,0.050057486886600,0.804703277120000,-0.044811071419600,-0.862069720475000,-0.066228629683300,-0.032529697507800
SITE_0152,Bachkovo Monastery,0.221230389244000,-0.741062474403000,0.525139328103000,-0.489856784838000,1.468478005270000,2.349345632830000,-0.044811071419600,-0.861641734388000,-0.067875933358900,-0.040792157416700
SITE_0153,Church of St. George Metokha,-0.208141728631000,0.188468245336000,0.233964532103000,1.219273098600000,-0.000000005523768,0.000000000000000,-0.044811071419600,-0.864200276112000,-0.066298799860300,-0.029787323443600
SITE_0154,Church of the Holy Virgin of Petrich,0.124117540764000,1.982153710480000,0.906522279950000,0.729004901991000,0.131310042613000,0.951024003528000,-0.044811071419600,-0.867752702073000,-0.066195347404600,-0.032478273863700
SITE_0155,Stanimaka Fortress ruins,-0.282156238660000,-0.220167937633000,0.192314122120000,-0.175217130455000,-0.000000005523768,0.000000000000000,-0.044811071419600,-0.855732683441000,-0.066361498414800,-0.028949715623700
SITE_0156,Golyama Dragoyna,1.437612801100000,0.558791401572000,1.042889135540000,0.936577732288000,-0.527348772592000,-1.142745083520000,-0.044811071419600,0.727822816912000,-0.043565128453600,-0.038972073533600
SITE_0157,Monastery of St. Cyril and St. Yulita,0.848329529637000,-0.013582810721100,0.737653581882000,0.892436305235000,-0.498207345856000,-0.820890294667000,-0.044811071419600,-0.649514828752000,-0.068092227378300,-0.029631712088300
SITE_0158,Diocletionopolis,0.052089888722500,0.588985221219000,-0.686673583009000,-0.654314694542000,-0.000000005523768,0.000000000000000,-0.044811071419600,-0.034448952095000,-0.075969839331900,0.065159614082600
SITE_0159,Hisarya Basilica 1,0.060297768064500,-0.456603709360000,-0.906840858030000,0.312457250073000,-0.000000005523768,0.000000000000000,-0.044811071419600,-0.024016889374400,-0.075910009889700,0.064798139790300
SITE_0160,Hisarya Basilica 3,0.053114998931900,-0.788670663628000,-0.666222589012000,-0.790804295123000,-0.000000005523768,0.000000000000000,-0.044811071419600,-0.031289751554300,-0.075816939621600,0.064591872617700
SITE_0161,Hisarya Basilica 8,0.092953576903200,-0.474812846470000,-0.200770010579000,0.229399436046000,-0.000000005523768,0.000000000000000,-0.044811071419600,-0.105348940927000,-0.075511620136400,0.065943978602600
SITE_0162,Hisarya Fortress walls,0.054240664650000,-0.715211046382000,-0.949729463601000,0.297623808161000,-0.000000005523768,0.000000000000000,-0.044811071419600,-0.026570190126300,-0.075880895294000,0.064789112936900
SITE_0163,Hisarya Roman Baths,0.054676820574200,0.516059066634000,-0.933625804811000,-0.097495793142400,-0.000000005523768,0.000000000000000,-0.044811071419600,-0.034502259263500,-0.075977358706700,0.065176345222800
SITE_0164,Stone of Tsar Asen,0.267856320263000,2.120390054020000,0.495521986358000,1.262644552100000,-0.502248090362000,-1.088917149530000,-0.044811071419600,-0.830564203574000,-0.092549830570700,-0.021687248771400
SITE_0165,Monastery of Saints Cosmas and Damian,0.724691115726000,1.766447791290000,0.172773923413000,1.295824182560000,-0.059036428417800,0.439188733448000,-0.044811071419600,-0.137991792049000,-0.073379644984200,-0.024851377564100
SITE_0166,Maltepe,-0.538059847227000,0.790021334648000,-0.624910568430000,0.392367644461000,-0.356860883325000,-0.268183267768000,-0.044811071419600,-0.832486264862000,-0.061635970223600,0.002731963730810
