Cluster,Run_ID,Criterion_Row,Criterion_Column,Direction,Base_IOI,Perturbed_IOI,Site_ID,Site,Excluded_Criteria,Baseline_Applicable_Weight_Sum,Alternative_Applicable_Weight_Sum,Baseline_WLC,Alternative_WLC,Baseline_Class,Alternative_Class,Class_Changed
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0043,Fortification of St. John Monastery,Soil Erosion; Landslide,0.7880109830335105,0.7897429943510411,3.0376635984368257,3.0654262559092245,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0044,Island St. Kirik and St. Julita,Soil Erosion; Landslide,0.7880109830335105,0.7897429943510411,1.7458169127575842,1.7416892490363391,Very Low,Very Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0045,Mesarite,,1.0,1.0,3.688401283809995,3.717800754124742,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0046,Monastery of St. John the Baptist,Soil Erosion; Landslide,0.7880109830335105,0.7897429943510411,2.1764324746506647,2.182934917993968,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0047,Necropolis of Apollonia I,Soil Erosion,0.9119060157463934,0.9127720214051587,3.3042741136293965,3.3261800037437927,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0048,Necropolis of Apollonia II,Soil Erosion,0.9119060157463934,0.9127720214051587,3.5760017490951523,3.5957523047543383,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0049,Necropolis of Apollonia III,Soil Erosion,0.9119060157463934,0.9127720214051587,3.5760017490951523,3.5957523047543383,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0050,Sozopolis Southern Complex,Soil Erosion; Landslide,0.7880109830335105,0.7897429943510411,2.1764324746506647,2.182934917993968,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0051,Sozopolis Southern Fortification,Soil Erosion,0.9119060157463934,0.9127720214051587,2.459670286057858,2.4504367133192204,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0052,St. Marina Oikos,,1.0,1.0,3.4406112183842286,3.471742700016507,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0053,Via sacra,Soil Erosion,0.9119060157463934,0.9127720214051587,2.187942650592102,2.1808644123086753,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0054,Aquae Calidae,Soil Erosion,0.9119060157463934,0.9127720214051587,2.8324300302526924,2.8225842225962596,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0055,Alexandrovo Tomb,,1.0,1.0,6.131972806806535,6.145619246424612,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0056,Asara Shrine and Fortress,,1.0,1.0,4.270405839124999,4.255605673162123,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0057,Dolmen Slavova Koriya,,1.0,1.0,5.557307032998946,5.560316596545019,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0058,Dolmen Gaidarov dolap,,1.0,1.0,5.805097098424712,5.806374650653254,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0060,Cromlech,,1.0,1.0,6.288223145421172,6.289264678794057,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0061,Mound Dolno Botevo,,1.0,1.0,6.7321388092467265,6.740589214912213,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0062,Kovan Kaya,,1.0,1.0,4.98754591614493,4.990773919924333,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0064,Gledka mound I,,1.0,1.0,6.7321388092467265,6.740589214912213,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0065,Gledka mound II,,1.0,1.0,6.7321388092467265,6.740589214912213,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0067,Dolmen Gorno Voyvodino,,1.0,1.0,6.392809017009833,6.392118539065187,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0068,Dolmen Nachovi chairi,,1.0,1.0,4.969595114413823,4.974572708133085,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0069,Rodostitsa Fortress,,1.0,1.0,5.732100234267152,5.711378399162384,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0070,Villa Armira,,1.0,1.0,4.7740615769364965,4.760521384579837,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0071,Castra Rubra,,1.0,1.0,5.290171398603066,5.274663176073218,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0072,Kapitan Petko Voyvoda mound I,,1.0,1.0,6.144426890661605,6.154845326500279,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0073,Sanctuary of Nymphs and Aphrodite,,1.0,1.0,6.47804931962838,6.455377032972751,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0074,Fortress Klokotnitsa,,1.0,1.0,5.701695348680975,5.685951107295469,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0075,Fortified ruling house,,1.0,1.0,4.7100765214903815,4.693045938565169,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0080,Bukelon Fortress,,1.0,1.0,5.6220176448024555,5.601549407175672,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0081,Matochina Rock Church,,1.0,1.0,5.948893353184278,5.940794002947031,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0082,Merichleri mound I,Soil Erosion,0.9119060157463934,0.9127720214051587,7.272230500322014,7.279074073735795,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0083,Merichleri mound II,Soil Erosion,0.9119060157463934,0.9127720214051587,7.272230500322014,7.279074073735795,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0084,Merichleri mound III,Soil Erosion,0.9119060157463934,0.9127720214051587,7.272230500322014,7.279074073735795,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0085,Mezek Tumulus,,1.0,1.0,6.308160775313747,6.320075203614295,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0086,Neutzikon Fortress,,1.0,1.0,5.609563560947385,5.592323327100005,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0088,Dolmen Bayamluka,,1.0,1.0,5.204931095984519,5.211404682165654,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0089,Orlovo Town,,1.0,1.0,5.361773495521619,5.34626527299177,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0090,Dolmen Kapakliyka II,,1.0,1.0,5.381119064491732,5.385860639355336,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0091,Mehir Stone Chuchul,,1.0,1.0,5.968830983076853,5.971604527767269,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0094,Dolmen Plevun,,1.0,1.0,5.733495001506158,5.734772553734701,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0097,Dolmen Bakalov kladenets,,1.0,1.0,5.204931095984519,5.211404682165654,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0098,Dolmen Byalata treva,,1.0,1.0,5.876699195343265,5.8779767475718065,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0099,Dolmen Kapakliyka I,,1.0,1.0,5.452721161410285,5.457462736273889,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0100,Dolmen Kliftinova niva,,1.0,1.0,5.700511226836051,5.7035207903821235,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0101,Dolmen Paskalevi kelemeta,,1.0,1.0,5.452721161410285,5.457462736273889,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0103,Burdenis Fortress,,1.0,1.0,5.721766474008483,5.6993038382750205,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0104,Svilengrad mound necropolis,,1.0,1.0,6.68882127431795,6.697262890672272,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0105,Svirachi Golyamata Mogila,,1.0,1.0,5.9682389221543914,5.980389369310597,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0108,Holy Trinity Monastery,,1.0,1.0,6.053479224772939,6.043647863218162,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0110,Dupchen Kamak,,1.0,1.0,4.537541473520878,4.541259093633923,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0111,Hambar Dere Necropolis,,1.0,1.0,5.452129100487822,5.4662475778172155,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0113,Patmos Fortress,,1.0,1.0,4.333794499381284,4.3122847283816155,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0116,Church of St. John Prodomus,Soil Erosion,0.9119060157463934,0.9127720214051587,3.1343742350679324,3.1304324292051593,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0117,Necropolis of St. John Prodomus,,1.0,1.0,3.625008289286342,3.6415404665667475,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0118,Toplitsa,,1.0,1.0,4.290935529940036,4.277631356439033,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0119,Moryantsi tomb,,1.0,1.0,5.712965310691121,5.71274687045779,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0128,Vishegrad Fortress,,1.0,1.0,5.509218336551527,5.483772505205483,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0140,Church of St. Dimitar,Soil Erosion,0.9119060157463934,0.9127720214051587,4.765242912718726,4.75736800799368,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0141,Peristera Fortress,Soil Erosion,0.9119060157463934,0.9127720214051587,2.9334621389817706,2.925159430862754,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0145,Emporion Pistiros,,1.0,1.0,3.7721089894872346,3.755541654962174,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0146,Zhaba Mogila,,1.0,1.0,3.7935792163211177,3.811869772852545,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0148,Bona Mansio,,1.0,1.0,3.5270356428477005,3.517431510837417,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0149,Tell Yunatsite,,1.0,1.0,5.709523035547494,5.731041595858326,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0152,Bachkovo Monastery,,1.0,1.0,4.558204659770848,4.545826983070148,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0153,Church of St. George Metokha,Soil Erosion,0.9119060157463934,0.9127720214051587,4.695076629854868,4.683444350790873,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0155,Stanimaka Fortress ruins,Soil Erosion,0.9119060157463934,0.9127720214051587,3.984051389176048,3.9668839713660433,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0159,Hisarya Basilica 1,Soil Erosion,0.9119060157463934,0.9127720214051587,2.6610852470002784,2.6652114843868753,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0160,Hisarya Basilica 3,Soil Erosion,0.9119060157463934,0.9127720214051587,2.6610852470002784,2.6652114843868753,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0161,Hisarya Basilica 8,Soil Erosion,0.9119060157463934,0.9127720214051587,2.6610852470002784,2.6652114843868753,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0162,Hisarya Fortress walls,Soil Erosion,0.9119060157463934,0.9127720214051587,2.28897475932118,2.2834396205751695,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0166,Maltepe,,1.0,1.0,5.079085642956057,5.0931865416631235,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0167,Red Church,,1.0,1.0,4.042553403591808,4.040358143874125,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0169,Domus Eirene,Soil Erosion,0.9119060157463934,0.9127720214051587,4.934111395497506,4.915535076328088,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0170,East Gate Philippopolis,Soil Erosion,0.9119060157463934,0.9127720214051587,5.001298513031472,4.980751290930668,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0171,Episcopal Great Basilica,Soil Erosion,0.9119060157463934,0.9127720214051587,5.2390347656426375,5.232090725537214,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0172,Hellenistic buildings,Soil Erosion,0.9119060157463934,0.9127720214051587,5.983255741000834,5.995634453160625,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0173,Hisarya Kapia,Soil Erosion,0.9119060157463934,0.9127720214051587,5.001298513031472,4.980751290930668,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0175,Minor Basilica,Soil Erosion,0.9119060157463934,0.9127720214051587,5.306221883176605,5.297306940139793,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0176,Nebet Tepe,Soil Erosion,0.9119060157463934,0.9127720214051587,5.001298513031472,4.980751290930668,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0177,Outer Fortress wall of Philippopolis,Soil Erosion,0.9119060157463934,0.9127720214051587,5.001298513031472,4.980751290930668,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0178,Peristyle building and street intersection,Soil Erosion,0.9119060157463934,0.9127720214051587,4.934111395497506,4.915535076328088,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0179,Philippopolis Roman Baths I,Soil Erosion,0.9119060157463934,0.9127720214051587,4.934111395497506,4.915535076328088,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0180,Remains of Fortress wall of Philippopolis,Soil Erosion,0.9119060157463934,0.9127720214051587,4.934111395497506,4.915535076328088,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0181,Roman Forum of Philippopolis,Soil Erosion,0.9119060157463934,0.9127720214051587,4.86692427796354,4.8503188617255075,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0182,Roman Stadium of Philippopolis,Soil Erosion,0.9119060157463934,0.9127720214051587,4.934111395497506,4.915535076328088,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0183,Spas Bair hill,,1.0,1.0,4.290935529940036,4.277631356439033,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0186,Horizon mound,,1.0,1.0,3.193413213880925,3.2168998043649446,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0187,Royal tomb,,1.0,1.0,4.465347315679863,4.478441838258698,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0188,Church of St. Nicholas,Soil Erosion,0.9119060157463934,0.9127720214051587,5.306221883176605,5.297306940139793,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0189,Chintulovo mound,,1.0,1.0,3.0296793292287827,3.0516699272509284,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0190,Nanchovata Mogila,,1.0,1.0,3.2671356343958795,3.2856534204718004,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0191,Dyadovo settlement,Soil Erosion,0.9119060157463934,0.9127720214051587,3.577300262126624,3.576503595685005,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0192,Kaloyanovo Mound I,,1.0,1.0,3.8651813132396704,3.8834718697710975,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0193,Kaloyanovo Mound II,,1.0,1.0,3.8651813132396704,3.8834718697710975,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0194,Kaloyanovo Mound III,,1.0,1.0,4.041369281746883,4.05792782696078,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0195,Kaloyanovo Tumulus,,1.0,1.0,4.041369281746883,4.05792782696078,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0196,Kamen mogila,,1.0,1.0,5.28839521583568,5.3010177007032,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0197,Kota 255,,1.0,1.0,4.106671954472856,4.090375796048107,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0198,Prehistoric Wide Mound,,1.0,1.0,4.968410992568899,4.99214239121974,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0199,Roman Karanovo mound,,1.0,1.0,4.452893231824792,4.469215758183031,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0200,Tell Karanovo,Soil Erosion,0.9119060157463934,0.9127720214051587,4.421904089698162,4.452246886109577,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0201,Boz Bair,,1.0,1.0,4.616627116476935,4.634445635297047,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0202,Boz Bair mound I,,1.0,1.0,4.969003053491361,4.983357549676413,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0203,Boz Bair mound II,,1.0,1.0,5.216793118917128,5.2294156037846475,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0204,Tuida Fortress,,1.0,1.0,2.85964602038406,2.8472859223056872,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0205,Sokol Himitliyata,,1.0,1.0,3.781125132466047,3.802643692776878,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0206,Staro Selo Mogila,,1.0,1.0,5.3929810874243405,5.40387156097433,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0216,Bratya Daskalovi mound,Soil Erosion,0.9119060157463934,0.9127720214051587,5.610495996806001,5.623486943883585,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0217,Momina Mogila,,1.0,1.0,5.804505037502249,5.815159492196581,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0219,Thracian domed tomb,,1.0,1.0,3.823984101907295,3.8372970647194604,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0220,Pizus Fortress,,1.0,1.0,4.702459480017944,4.688919287661284,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0223,Kesteleva Mogila,,1.0,1.0,3.101281426147335,3.123272024169481,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0224,Malak Dol mound,,1.0,1.0,5.38052700356927,5.394645480898663,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0225,Karasura,,1.0,1.0,4.526271511510731,4.514463330471601,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0226,Tomb of Sashnova,,1.0,1.0,2.95807723231023,2.980067830332376,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0227,Golyama Arsenalka tomb,,1.0,1.0,2.605701295295803,2.631155915953011,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0230,Sarafova Mogila,,1.0,1.0,2.853491360721569,2.8772139700612462,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0231,Tomb of Helvetia,Soil Erosion,0.9119060157463934,0.9127720214051587,3.0325464781636406,3.0566077027332477,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0232,Tomb of Malka Kosmatka,,1.0,1.0,3.205867297735996,3.226125884440611,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0233,Tomb of Seuthes III,,1.0,1.0,3.205867297735996,3.226125884440611,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0235,Tomb of Svetitzata,,1.0,1.0,2.95807723231023,2.980067830332376,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0236,Tomb of The Griffins,,1.0,1.0,3.0296793292287827,3.0516699272509284,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0237,Augusta Traiana Vereia,Soil Erosion,0.9119060157463934,0.9127720214051587,2.9334621389817706,2.925159430862754,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0238,Neolithic dwellings,Soil Erosion,0.9119060157463934,0.9127720214051587,4.592599616434841,4.619243978853629,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0239,Bereket Mound,,1.0,1.0,3.5327430061178187,3.5653704802119703,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0240,Roman mineral baths,Soil Erosion,0.9119060157463934,0.9127720214051587,1.9162150151263462,1.9112921112981298,Very Low,Very Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0241,Fortress Zemlen,,1.0,1.0,5.290171398603066,5.274663176073218,Moderate,Moderate,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0242,Cheir maj Kaleto,,1.0,1.0,6.248210055933721,6.2255201906557645,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0243,Hisara Fortress,Soil Erosion,0.9119060157463934,0.9127720214051587,6.766541425750198,6.738119298924347,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0244,Monastery of St. Athanasius the Great,Soil Erosion,0.9119060157463934,0.9127720214051587,6.9341113954975055,6.915535076328087,High,High,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0245,Kaleto Fortress Bolyarovo,,1.0,1.0,3.5986377397662532,3.5890336077559697,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0246,Ancient Kabile,,1.0,1.0,3.721174413086021,3.7080886798183483,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0247,Roman residence,,1.0,1.0,3.7032236113549137,3.6918874680270997,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0248,Malkoto Kale Fortress,,1.0,1.0,3.846427805192019,3.8350916618642046,Low,Low,False
1,C1_R23,Flood,Asset Vulnerability,down,1/5,1/6,SITE_0249,Dabilin Fortress,Soil Erosion,0.9119060157463934,0.9127720214051587,3.7795108712442587,3.762527884958078,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0001,Ahtopol Fortress,Soil Erosion,0.9119060157463934,0.9109927643732694,2.187942650592102,2.1952061918090804,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0002,Kozareva Mogila,,1.0,1.0,3.0296793292287827,3.0056729856863105,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0003,Poros Fortress,Soil Erosion,0.9119060157463934,0.9109927643732694,2.3223168856600336,2.335060689960772,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0004,Cape Akra settlement,Soil Erosion; Landslide,0.7880109830335105,0.7861844802872624,1.7458169127575842,1.7499398310594285,Very Low,Very Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0005,Deultum,Soil Erosion,0.9119060157463934,0.9109927643732694,2.4233489943891118,2.4342469003433638,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0006,Gornoto Gradishte,,1.0,1.0,2.474148478997224,2.4846030197910554,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0007,Antimovo Fortress,,1.0,1.0,4.374991710713659,4.391640775417108,Moderate,Moderate,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0008,Poros Fortress wall,Soil Erosion; Landslide,0.7880109830335105,0.7861844802872624,1.979068750532838,1.9930248303359843,Very Low,Very Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0009,Dolmen Dragon house,,1.0,1.0,2.7619516339104413,2.7477914526273093,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0010,Urdoviza Fortress,Soil Erosion,0.9119060157463934,0.9109927643732694,2.459670286057858,2.469211187165702,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0011,Gradishte Fortress II,,1.0,1.0,3.518960035887734,3.533677327851327,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0013,Necropolis City of the dead,,1.0,1.0,3.3490714915731012,3.326891650776877,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0014,Golyamoto Kale,,1.0,1.0,2.4232139025960096,2.428798680828362,Low,Low,False
1,C1_R24,Flood,Asset Vulnerability,up,1/5,1/4,SITE_0015,Church of Christ Pantokrator,Soil Erosion; Landslide,0.7880109830335105,0.7861844802872624,2.1764324746506647,2.169031835848386,Low,Low,False
